target_id	length	eff_length	est_counts	tpm
lcl|CP000514.1_cds_ABM19455.1_2347	873	370.481	282	158.012
lcl|CP000514.1_cds_ABM19456.1_2348	363	33.7741	36	221.271
lcl|CP000514.1_cds_ABM19457.1_2349	1074	570.553	275	100.056
lcl|CP000514.1_cds_ABM19458.1_2350	1419	918.182	536	121.183
lcl|CP000514.1_cds_ABM19459.1_2351	447	54.6455	82	311.506
lcl|CP000514.1_cds_ABM19460.1_2352	864	361.586	212	121.711
lcl|CP000514.1_cds_ABM19461.1_2353	231	49.6	11	46.0381
lcl|CP000514.1_cds_ABM19462.1_2354	414	44.641	120	558.025
lcl|CP000514.1_cds_ABM19463.1_2355	738	244.664	239	202.785
lcl|CP000514.1_cds_ABM19464.1_2356	2448	1942.83	1173	125.334
lcl|CP000514.1_cds_ABM19465.1_2357	1725	1217.3	1019	173.773
lcl|CP000514.1_cds_ABM19466.1_2358	1341	832.837	736.75	183.64
lcl|CP000514.1_cds_ABM19467.1_2359	1125	614.245	428	144.647
lcl|CP000514.1_cds_ABM19468.1_2360	3135	2633.25	1386	109.264
lcl|CP000514.1_cds_ABM19469.1_2361	735	242.17	150	128.581
lcl|CP000514.1_cds_ABM19470.1_2362	1158	645.755	472	151.733
lcl|CP000514.1_cds_ABM19471.1_2363	903	399.888	355	184.288
lcl|CP000514.1_cds_ABM19472.1_2364	1545	1043.52	705.586	140.364
lcl|CP000514.1_cds_ABM19473.1_2365	756	260.703	216.51	172.401
lcl|CP000514.1_cds_ABM19474.1_2366	978	473.489	324	142.05
lcl|CP000514.1_cds_ABM19475.1_2367	1140	631.077	470	154.605
lcl|CP000514.1_cds_ABM19476.1_2368	624	153.164	139	188.393
lcl|CP000514.1_cds_ABM19477.1_2369	1395	885.929	520	121.846
lcl|CP000514.1_cds_ABM19478.1_2370	1263	755.431	576	158.283
lcl|CP000514.1_cds_ABM19479.1_2371	255	43.6552	147	699.018
lcl|CP000514.1_cds_ABM19480.1_2372	438	51.5344	198	797.581
lcl|CP000514.1_cds_ABM19481.1_2373	1407	899.996	565	130.321
lcl|CP000514.1_cds_ABM19482.1_2374	1095	591.226	404	141.852
lcl|CP000514.1_cds_ABM19483.1_2375	639	164.316	64	80.8549
lcl|CP000514.1_cds_ABM19484.1_2376	270	39.1304	1	5.30508
lcl|CP000514.1_cds_ABM19485.1_2377	1176	665.458	352	109.807
lcl|CP000514.1_cds_ABM19486.1_2378	888	385.225	297	160.047
lcl|CP000514.1_cds_ABM19487.1_2379	1143	634.176	336	109.986
lcl|CP000514.1_cds_ABM19488.1_2380	1899	1392.69	639	95.2476
lcl|CP000514.1_cds_ABM19489.1_2381	471	63.3993	31	101.504
lcl|CP000514.1_cds_ABM19490.1_2382	351	32.6072	17	108.229
lcl|CP000514.1_cds_ABM19491.1_2383	651	173.515	155	185.439
lcl|CP000514.1_cds_ABM19492.1_2384	1257	751.915	418	115.402
lcl|CP000514.1_cds_ABM19493.1_2385	1047	540.264	331	127.183
lcl|CP000514.1_cds_ABM19494.1_2386	999	494.303	253	106.251
lcl|CP000514.1_cds_ABM19495.1_2387	1452	946.914	457	100.187
lcl|CP000514.1_cds_ABM19496.1_2388	582	123.599	73	122.607
lcl|CP000514.1_cds_ABM19497.1_2389	1293	781.38	552	146.65
lcl|CP000514.1_cds_ABM19498.1_2390	1836	1333.17	895	139.362
lcl|CP000514.1_cds_ABM19499.1_2391	411	43.8015	86	407.583
lcl|CP000514.1_cds_ABM19500.1_2392	1092	578.678	397	142.417
lcl|CP000514.1_cds_ABM19501.1_2393	351	32.6072	79	502.945
lcl|CP000514.1_cds_ABM19502.1_2394	249	45.75	33	149.737
lcl|CP000514.1_cds_ABM19503.1_2395	900	396.926	349	182.525
lcl|CP000514.1_cds_ABM19504.1_2396	855	353.032	224	131.717
lcl|CP000514.1_cds_ABM19505.1_2397	1587	1082.86	585	112.147
lcl|CP000514.1_cds_ABM19506.1_2398	516	84.6869	60	147.076
lcl|CP000514.1_cds_ABM19507.1_2399	840	338.73	184	112.764
lcl|CP000514.1_cds_ABM19508.1_2400	789	290.962	168	119.862
lcl|CP000514.1_cds_ABM19509.1_2401	798	299.129	191	132.551
lcl|CP000514.1_cds_ABM19510.1_2402	819	318.492	234	152.519
lcl|CP000514.1_cds_ABM19511.1_2403	258	43.7742	0	0
lcl|CP000514.1_cds_ABM19512.1_2404	897	393.926	224	118.043
lcl|CP000514.1_cds_ABM19513.1_2405	1932	1424.3	774	112.81
lcl|CP000514.1_cds_ABM19514.1_2406	687	202.119	154	158.168
lcl|CP000514.1_cds_ABM19515.1_2407	483	68.8434	84	253.293
lcl|CP000514.1_cds_ABM19516.1_2408	990	485.443	275	117.598
lcl|CP000514.1_cds_ABM19517.1_2409	1218	710.628	375	109.546
lcl|CP000514.1_cds_ABM19518.1_2410	2739	2239.91	1453	134.661
lcl|CP000514.1_cds_ABM19519.1_2411	957	452.753	376	172.398
lcl|CP000514.1_cds_ABM19520.1_2412	450	55.7982	111	412.961
lcl|CP000514.1_cds_ABM19521.1_2413	915	411.694	313	157.825
lcl|CP000514.1_cds_ABM19522.1_2414	1158	652.689	541	172.067
lcl|CP000514.1_cds_ABM19523.1_2415	1236	722.551	458	131.584
lcl|CP000514.1_cds_ABM19524.1_2416	840	338.73	229	140.342
lcl|CP000514.1_cds_ABM19525.1_2417	978	473.489	268	117.498
lcl|CP000514.1_cds_ABM19526.1_2418	1446	937.249	509	112.738
lcl|CP000514.1_cds_ABM19527.1_2419	1092	585.534	294	104.232
lcl|CP000514.1_cds_ABM19528.1_2420	1200	692.437	336	100.732
lcl|CP000514.1_cds_ABM19529.1_2421	1341	837.249	432	107.111
lcl|CP000514.1_cds_ABM19530.1_2422	1086	573.312	274	99.2125
lcl|CP000514.1_cds_ABM19531.1_2423	1398	885.177	494	115.852
lcl|CP000514.1_cds_ABM19532.1_2424	1485	976.497	514	109.269
lcl|CP000514.1_cds_ABM19533.1_2425	1743	1241.71	622	103.987
lcl|CP000514.1_cds_ABM19534.1_2426	258	43.7742	24	113.815
lcl|CP000514.1_cds_ABM19535.1_2427	960	455.666	289	131.661
lcl|CP000514.1_cds_ABM19536.1_2428	453	56.8571	224	817.843
lcl|CP000514.1_cds_ABM19537.1_2429	864	361.586	477	273.85
lcl|CP000514.1_cds_ABM19538.1_2430	1854	1350.27	741	113.921
lcl|CP000514.1_cds_ABM19539.1_2431	372	34.9405	9	53.4712
lcl|CP000514.1_cds_ABM19540.1_2432	591	130.118	85	135.609
lcl|CP000514.1_cds_ABM19541.1_2433	426	47.9571	25	108.217
lcl|CP000514.1_cds_ABM19542.1_2434	630	157.584	172	226.581
lcl|CP000514.1_cds_ABM19543.1_2435	756	260.703	180	143.329
lcl|CP000514.1_cds_ABM19544.1_2436	1233	723.225	355	101.897
lcl|CP000514.1_cds_ABM19545.1_2437	603	138.433	130	194.944
lcl|CP000514.1_cds_ABM19546.1_2438	393	38.2626	119	645.623
lcl|CP000514.1_cds_ABM19547.1_2439	603	138.433	90	134.961
lcl|CP000514.1_cds_ABM19548.1_2440	792	293.734	175	123.677
lcl|CP000514.1_cds_ABM19549.1_2441	1581	1071.61	627	121.461
lcl|CP000514.1_cds_ABM19550.1_2442	483	68.8434	53	159.816
lcl|CP000514.1_cds_ABM19551.1_2443	831	330.021	170	106.934
lcl|CP000514.1_cds_ABM19552.1_2444	1551	1048.04	680	134.69
lcl|CP000514.1_cds_ABM19553.1_2445	1203	699.726	445	132.02
lcl|CP000514.1_cds_ABM19554.1_2446	183	50	0	0
lcl|CP000514.1_cds_ABM19555.1_2447	537	95.5073	34	73.9008
lcl|CP000514.1_cds_ABM19556.1_2448	588	128.061	94	152.376
lcl|CP000514.1_cds_ABM19557.1_2449	549	102.851	131	264.404
lcl|CP000514.1_cds_ABM19558.1_2450	312	37.3265	140	778.605
lcl|CP000514.1_cds_ABM19559.1_2451	3906	3418.16	1982	120.37
lcl|CP000514.1_cds_ABM19560.1_2452	1509	1008.77	631	129.851
lcl|CP000514.1_cds_ABM19561.1_2453	414	44.641	97	451.07
lcl|CP000514.1_cds_ABM19562.1_2454	2448	1944.71	1126	120.196
lcl|CP000514.1_cds_ABM19563.1_2455	264	45.7353	21	95.3179
lcl|CP000514.1_cds_ABM19564.1_2456	1209	703.304	499	147.287
lcl|CP000514.1_cds_ABM19565.1_2457	2151	1649.99	923	116.125
lcl|CP000514.1_cds_ABM19566.1_2458	2166	1670.06	951	118.21
lcl|CP000514.1_cds_ABM19567.1_2459	783	285.44	164	119.271
lcl|CP000514.1_cds_ABM19568.1_2460	1056	553.498	408	153.021
lcl|CP000514.1_cds_ABM19569.1_2461	1329	818.751	559	141.732
lcl|CP000514.1_cds_ABM19570.1_2462	717	226.977	144	131.7
lcl|CP000514.1_cds_ABM19571.1_2463	666	185.33	104	116.492
lcl|CP000514.1_cds_ABM19572.1_2464	753	258.008	211	169.768
lcl|CP000514.1_cds_ABM19573.1_2465	234	49.375	0	0
lcl|CP000514.1_cds_ABM19574.1_2466	771	274.262	234	177.116
lcl|CP000514.1_cds_ABM19575.1_2467	201	47.3333	8	35.0857
lcl|CP000514.1_cds_ABM19576.1_2468	927	423.255	298	146.157
lcl|CP000514.1_cds_ABM19577.1_2469	2748	2245.38	1240	114.641
lcl|CP000514.1_cds_ABM19578.1_2470	927	423.255	365	179.018
lcl|CP000514.1_cds_ABM19579.1_2471	930	426.174	328	159.769
lcl|CP000514.1_cds_ABM19580.1_2472	1032	524.368	324	128.267
lcl|CP000514.1_cds_ABM19581.1_2473	666	185.33	132	147.855
lcl|CP000514.1_cds_ABM19582.1_2474	1986	1477.95	870	122.199
lcl|CP000514.1_cds_ABM19583.1_2475	300	37.9423	118	645.602
lcl|CP000514.1_cds_ABM19584.1_2476	2844	2340.75	1276	113.163
lcl|CP000514.1_cds_ABM19585.1_2477	573	117.911	240	422.535
lcl|CP000514.1_cds_ABM19586.1_2478	1263	748.87	553	153.294
lcl|CP000514.1_cds_ABM19587.1_2479	600	136.427	111	168.9
lcl|CP000514.1_cds_ABM19588.1_2480	789	290.962	176	125.569
lcl|CP000514.1_cds_ABM19589.1_2481	708	219.437	244	230.827
lcl|CP000514.1_cds_ABM19590.1_2482	534	93.9157	96	212.197
lcl|CP000514.1_cds_ABM19591.1_2483	1044	536.394	324	125.391
lcl|CP000514.1_cds_ABM19592.1_2484	1845	1337.32	720	111.765
lcl|CP000514.1_cds_ABM19593.1_2485	612	144.604	82	117.717
lcl|CP000514.1_cds_ABM19594.1_2486	1428	922.196	371	83.5137
lcl|CP000514.1_cds_ABM19595.1_2487	2943	2440.76	1190	101.211
lcl|CP000514.1_cds_ABM19596.1_2488	783	285.44	164	119.271
lcl|CP000514.1_cds_ABM19597.1_2489	261	44.0303	11	51.8618
lcl|CP000514.1_cds_ABM19598.1_2490	267	42.6923	1	4.86247
lcl|CP000514.1_cds_ABM19599.1_2491	648	171.069	109	132.27
lcl|CP000514.1_cds_ABM19600.1_2492	1617	1107.29	620	116.235
lcl|CP000514.1_cds_ABM19601.1_2493	657	178.097	224	261.095
lcl|CP000514.1_cds_ABM19602.1_2494	624	153.164	104	140.956
lcl|CP000514.1_cds_ABM19603.1_2495	384	36.7772	32	180.625
lcl|CP000514.1_cds_ABM19604.1_2496	2169	1676.25	840	104.027
lcl|CP000514.1_cds_ABM19605.1_2497	729	237.051	147	128.731
lcl|CP000514.1_cds_ABM19606.1_2498	1647	1146.33	633	114.631
lcl|CP000514.1_cds_ABM19607.1_2499	2565	2055.35	1188	119.988
lcl|CP000514.1_cds_ABM19608.1_2500	246	44.6087	91	423.476
lcl|CP000514.1_cds_ABM19609.1_2501	684	199.76	333	346.053
lcl|CP000514.1_cds_ABM19610.1_2502	1179	670.628	357	110.508
lcl|CP000514.1_cds_ABM19611.1_2503	792	293.734	155	109.543
lcl|CP000514.1_cds_ABM19612.1_2504	438	51.5344	23	92.6483
lcl|CP000514.1_cds_ABM19613.1_2505	1026	517.128	288	115.612
lcl|CP000514.1_cds_ABM19614.1_2506	498	75.2855	83	228.862
lcl|CP000514.1_cds_ABM19615.1_2507	2319	1827.56	897	101.889
lcl|CP000514.1_cds_ABM19616.1_2508	1350	846.353	507	124.355
lcl|CP000514.1_cds_ABM19617.1_2509	1185	681.832	380	115.695
lcl|CP000514.1_cds_ABM19618.1_2510	846	344.401	172	103.674
lcl|CP000514.1_cds_ABM19619.1_2511	771	274.262	195	147.596
lcl|CP000514.1_cds_ABM19620.1_2512	591	130.118	144	229.737
lcl|CP000514.1_cds_ABM19621.1_2513	729	237.051	207	181.274
lcl|CP000514.1_cds_ABM19622.1_2514	921	417.416	308	153.175
lcl|CP000514.1_cds_ABM19623.1_2515	753	258.008	392	315.398
lcl|CP000514.1_cds_ABM19624.1_2516	771	274.262	286	216.475
lcl|CP000514.1_cds_ABM19625.1_2517	2646	2143.35	1111	107.604
lcl|CP000514.1_cds_ABM19626.1_2518	1203	697.961	377	112.129
lcl|CP000514.1_cds_ABM19627.1_2519	342	33.787	12	73.729
lcl|CP000514.1_cds_ABM19628.1_2520	1029	520.427	358	142.801
lcl|CP000514.1_cds_ABM19629.1_2521	1131	619.148	397	133.108
lcl|CP000514.1_cds_ABM19630.1_2522	219	59	14	49.2587
lcl|CP000514.1_cds_ABM19631.1_2523	540	97.2824	164	349.958
lcl|CP000514.1_cds_ABM19632.1_2524	375	35.4302	21	123.042
lcl|CP000514.1_cds_ABM19633.1_2525	1404	896.582	508	117.62
lcl|CP000514.1_cds_ABM19634.1_2526	870	367.516	319	180.186
lcl|CP000514.1_cds_ABM19635.1_2527	441	52.6355	94	370.728
lcl|CP000514.1_cds_ABM19636.1_2528	273	39.6939	27	141.204
lcl|CP000514.1_cds_ABM19637.1_2529	258	43.7742	21	99.5882
lcl|CP000514.1_cds_ABM19638.1_2530	4836	4347.71	2074	99.0274
lcl|CP000514.1_cds_ABM19639.1_2531	786	288.272	65.3333	47.0478
lcl|CP000514.1_cds_ABM19640.1_2532	2064	1549.17	244.419	32.7524
lcl|CP000514.1_cds_ABM19641.1_2533	1737	1222.07	199.667	33.917
lcl|CP000514.1_cds_ABM19642.1_2534	1224	719.124	129	37.2386
lcl|CP000514.1_cds_ABM19643.1_2535	801	301.867	76.6667	52.7227
lcl|CP000514.1_cds_ABM19644.1_2536	1455	949.165	184	40.2423
lcl|CP000514.1_cds_ABM19645.1_2537	4698	4205.29	0	0
lcl|CP000514.1_cds_ABM19646.1_2538	786	288.272	65.3333	47.0478
lcl|CP000514.1_cds_ABM19647.1_2539	2064	1549.17	244.419	32.7524
lcl|CP000514.1_cds_ABM19648.1_2540	1737	1222.07	199.667	33.917
lcl|CP000514.1_cds_ABM19649.1_2541	1224	719.124	129	37.2386
lcl|CP000514.1_cds_ABM19650.1_2542	801	301.867	76.6667	52.7227
lcl|CP000514.1_cds_ABM19651.1_2543	1455	949.165	184	40.2423
lcl|CP000514.1_cds_ABM19652.1_2544	4698	4205.29	0	0
lcl|CP000514.1_cds_ABM19653.1_2545	786	288.272	65.3333	47.0478
lcl|CP000514.1_cds_ABM19654.1_2546	2064	1549.17	244.419	32.7524
lcl|CP000514.1_cds_ABM19655.1_2547	1737	1222.07	199.667	33.917
lcl|CP000514.1_cds_ABM19656.1_2548	1224	719.124	129	37.2386
lcl|CP000514.1_cds_ABM19657.1_2549	801	301.867	76.6667	52.7227
lcl|CP000514.1_cds_ABM19658.1_2550	1455	949.165	184	40.2423
lcl|CP000514.1_cds_ABM19659.1_2551	1320	807.124	454	116.768
lcl|CP000514.1_cds_ABM19660.1_2552	483	68.8434	149	449.294
lcl|CP000514.1_cds_ABM19661.1_2553	972	467.534	431	191.369
lcl|CP000514.1_cds_ABM19662.1_2554	1014	507.496	446	182.435
lcl|CP000514.1_cds_ABM19663.1_2555	1212	708.42	565	165.563
lcl|CP000514.1_cds_ABM19664.1_2556	405	41.9764	68	336.288
lcl|CP000514.1_cds_ABM19665.1_2557	1974	1470.91	897	126.594
lcl|CP000514.1_cds_ABM19666.1_2558	435	50.6485	130	532.824
lcl|CP000514.1_cds_ABM19667.1_2559	1485	965.326	632	135.91
lcl|CP000514.1_cds_ABM19668.1_2560	3564	3037.33	1606	109.764
lcl|CP000514.1_cds_ABM19669.1_2561	1020	507.836	294	120.18
lcl|CP000514.1_cds_ABM19670.1_2562	1197	680.562	357	108.895
lcl|CP000514.1_cds_ABM19671.1_2563	1101	587.767	314	110.9
lcl|CP000514.1_cds_ABM19672.1_2564	348	32.5917	35	222.93
lcl|CP000514.1_cds_ABM19673.1_2565	240	47.3684	39	170.916
lcl|CP000514.1_cds_ABM19674.1_2566	1494	987.363	616	129.512
lcl|CP000514.1_cds_ABM19675.1_2567	2004	1487.45	947	132.164
lcl|CP000514.1_cds_ABM19676.1_2568	3261	2753.69	1519	114.512
lcl|CP000514.1_cds_ABM19677.1_2569	1449	938.945	531	117.398
lcl|CP000514.1_cds_ABM19678.1_2570	243	47.95	0	0
lcl|CP000514.1_cds_ABM19679.1_2571	231	49.6	3	12.5559
lcl|CP000514.1_cds_ABM19680.1_2572	945	440.925	392	184.556
lcl|CP000514.1_cds_ABM19681.1_2573	1029	519.797	446	178.118
lcl|CP000514.1_cds_ABM19682.1_2574	951	446.882	261	121.242
lcl|CP000514.1_cds_ABM19683.1_2575	369	34.9387	72	427.792
lcl|CP000514.1_cds_ABM19684.1_2576	1263	754.851	482	132.554
lcl|CP000514.1_cds_ABM19685.1_2577	1422	910.886	507	115.545
lcl|CP000514.1_cds_ABM19686.1_2578	1962	1446.82	808	115.932
lcl|CP000514.1_cds_ABM19687.1_2579	561	110.558	73	137.068
lcl|CP000514.1_cds_ABM19688.1_2580	948	443.925	200	93.5249
lcl|CP000514.1_cds_ABM19689.1_2581	1167	660.298	328	103.119
lcl|CP000514.1_cds_ABM19690.1_2582	1188	679.609	365	111.491
lcl|CP000514.1_cds_ABM19691.1_2583	852	350.167	302	179.035
lcl|CP000514.1_cds_ABM19692.1_2584	987	482.443	274	117.899
lcl|CP000514.1_cds_ABM19693.1_2585	1077	564.158	329	121.06
lcl|CP000514.1_cds_ABM19694.1_2586	1407	894.206	450	104.468
lcl|CP000514.1_cds_ABM19695.1_2587	1512	990.243	473	99.1576
lcl|CP000514.1_cds_ABM19696.1_2588	1767	1247.43	620	103.177
lcl|CP000514.1_cds_ABM19697.1_2589	600	136.427	92	139.989
lcl|CP000514.1_cds_ABM19698.1_2590	1413	903.801	512	117.599
lcl|CP000514.1_cds_ABM19699.1_2591	915	411.694	302	152.279
lcl|CP000514.1_cds_ABM19700.1_2592	963	458.622	299	135.339
lcl|CP000514.1_cds_ABM19701.1_2593	975	470.534	247	108.971
lcl|CP000514.1_cds_ABM19702.1_2594	3558	3031.24	1481	101.424
lcl|CP000514.1_cds_ABM19703.1_2595	561	110.558	53	99.5154
lcl|CP000514.1_cds_ABM19704.1_2596	897	393.926	203	106.976
lcl|CP000514.1_cds_ABM19705.1_2597	888	385.225	189	101.848
lcl|CP000514.1_cds_ABM19706.1_2598	1083	572.907	334	121.023
lcl|CP000514.1_cds_ABM19707.1_2599	870	367.516	199	112.404
lcl|CP000514.1_cds_ABM19708.1_2600	708	219.437	103	97.4393
lcl|CP000514.1_cds_ABM19709.1_2601	795	296.562	152	106.398
lcl|CP000514.1_cds_ABM19710.1_2602	1041	531.704	279	108.928
lcl|CP000514.1_cds_ABM19711.1_2603	777	280.017	334	247.61
lcl|CP000514.1_cds_ABM19712.1_2604	1491	977.769	780	165.602
lcl|CP000514.1_cds_ABM19713.1_2605	693	206.989	131	131.381
lcl|CP000514.1_cds_ABM19714.1_2606	2202	1702.24	799	97.4389
lcl|CP000514.1_cds_ABM19715.1_2607	510	81.6531	45	114.405
lcl|CP000514.1_cds_ABM19716.1_2608	591	130.118	89	141.99
lcl|CP000514.1_cds_ABM19717.1_2609	1086	575.179	304	109.718
lcl|CP000514.1_cds_ABM19718.1_2610	1074	566.11	316	115.876
lcl|CP000514.1_cds_ABM19719.1_2611	585	125.842	243	400.856
lcl|CP000514.1_cds_ABM19720.1_2612	435	50.6485	146	598.402
lcl|CP000514.1_cds_ABM19721.1_2613	450	55.7982	51	189.739
lcl|CP000514.1_cds_ABM19722.1_2614	1197	680.759	392	119.536
lcl|CP000514.1_cds_ABM19723.1_2615	1740	1234.88	794	133.476
lcl|CP000514.1_cds_ABM19724.1_2616	1476	969.058	691	148.025
lcl|CP000514.1_cds_ABM19725.1_2617	1491	978.865	705	149.511
lcl|CP000514.1_cds_ABM19726.1_2618	768	271.528	214	163.608
lcl|CP000514.1_cds_ABM19727.1_2619	1362	846.729	506	124.055
lcl|CP000514.1_cds_ABM19728.1_2620	549	102.851	198	399.634
lcl|CP000514.1_cds_ABM19729.1_2621	456	57.8673	94	337.211
lcl|CP000514.1_cds_ABM19730.1_2622	327	35.1471	16	94.5013
lcl|CP000514.1_cds_ABM19731.1_2623	642	166.598	184	229.274
lcl|CP000514.1_cds_ABM19732.1_2624	702	214.359	267	258.569
lcl|CP000514.1_cds_ABM19733.1_2625	732	239.553	395	342.296
lcl|CP000514.1_cds_ABM19734.1_2626	600	136.427	210.48	320.272
lcl|CP000514.1_cds_ABM19735.1_2627	1542	1039.53	560.74	111.978
lcl|CP000514.1_cds_ABM19736.1_2628	756	260.703	200.343	159.528
lcl|CP000514.1_cds_ABM19737.1_2629	972	467.534	313	138.975
lcl|CP000514.1_cds_ABM19738.1_2630	300	37.9423	6	32.8272
lcl|CP000514.1_cds_ABM19739.1_2631	246	44.6087	3	13.9607
lcl|CP000514.1_cds_ABM19740.1_2632	606	140.417	220	325.245
lcl|CP000514.1_cds_ABM19741.1_2633	261	44.0303	90	424.324
lcl|CP000514.1_cds_ABM19742.1_2634	252	42.1429	55	270.923
lcl|CP000514.1_cds_ABM19743.1_2635	342	33.787	65	399.365
lcl|CP000514.1_cds_ABM19744.1_2636	207	53.3333	15	58.3847
lcl|CP000514.1_cds_ABM19745.1_2637	324	34.9909	41	243.24
lcl|CP000514.1_cds_ABM19746.1_2638	300	37.9423	8	43.7696
lcl|CP000514.1_cds_ABM19747.1_2639	303	36.0252	35	201.683
lcl|CP000514.1_cds_ABM19748.1_2640	171	45.6	30	136.572
lcl|CP000514.1_cds_ABM19749.1_2641	174	41	83	420.243
lcl|CP000514.1_cds_ABM19750.1_2642	303	36.0252	85	489.8
lcl|CP000514.1_cds_ABM19751.1_2643	273	39.6939	47	245.8
lcl|CP000514.1_cds_ABM19752.1_2644	324	34.9909	27	160.183
lcl|CP000514.1_cds_ABM19753.1_2645	333	34.8182	18	107.318
lcl|CP000514.1_cds_ABM19754.1_2646	1011	506.303	360	147.604
lcl|CP000514.1_cds_ABM19755.1_2647	510	81.6531	306	777.957
lcl|CP000514.1_cds_ABM19756.1_2648	1719	1214.55	747	127.676
lcl|CP000514.1_cds_ABM19757.1_2649	1221	714.136	341	99.1244
lcl|CP000514.1_cds_ABM19758.1_2650	876	373.481	243	135.066
lcl|CP000514.1_cds_ABM19759.1_2651	618	148.975	148	206.232
lcl|CP000514.1_cds_ABM19760.1_2652	948	443.925	324	151.51
lcl|CP000514.1_cds_ABM19761.1_2653	750	255.336	198	160.975
lcl|CP000514.1_cds_ABM19762.1_2654	2355	1848.56	993	111.512
lcl|CP000514.1_cds_ABM19763.1_2655	189	56	2	7.41393
lcl|CP000514.1_cds_ABM19764.1_2656	561	110.558	197	369.897
lcl|CP000514.1_cds_ABM19765.1_2657	2232	1740	890	106.181
lcl|CP000514.1_cds_ABM19766.1_2658	933	429.133	278	134.481
lcl|CP000514.1_cds_ABM19767.1_2659	900	396.926	248	129.703
lcl|CP000514.1_cds_ABM19768.1_2660	2676	2170.04	1151	110.107
lcl|CP000514.1_cds_ABM19769.1_2661	1362	857.56	557	134.833
lcl|CP000514.1_cds_ABM19770.1_2662	1848	1339.22	772	119.666
lcl|CP000514.1_cds_ABM19771.1_2663	1185	678.828	467	142.812
lcl|CP000514.1_cds_ABM19772.1_2664	1134	627.746	471	155.756
lcl|CP000514.1_cds_ABM19773.1_2665	438	51.5344	110	443.101
lcl|CP000514.1_cds_ABM19774.1_2666	855	353.032	281	165.234
lcl|CP000514.1_cds_ABM19775.1_2667	1062	549.532	367	138.637
lcl|CP000514.1_cds_ABM19776.1_2668	1305	796.248	434	113.148
lcl|CP000514.1_cds_ABM19777.1_2669	645	169.019	132	162.124
lcl|CP000514.1_cds_ABM19778.1_2670	1263	754.691	453	124.605
lcl|CP000514.1_cds_ABM19779.1_2671	159	33.6	1	6.17828
lcl|CP000514.1_cds_ABM19780.1_2672	318	36.7159	27	152.657
lcl|CP000514.1_cds_ABM19781.1_2673	654	175.642	140	165.466
lcl|CP000514.1_cds_ABM19782.1_2674	450	55.7982	43	159.976
lcl|CP000514.1_cds_ABM19783.1_2675	783	285.44	148	107.635
lcl|CP000514.1_cds_ABM19784.1_2676	813	312.918	253	167.84
lcl|CP000514.1_cds_ABM19785.1_2677	990	485.443	384	164.21
lcl|CP000514.1_cds_ABM19786.1_2678	570	115.999	82	146.745
lcl|CP000514.1_cds_ABM19787.1_2679	600	136.427	67	101.949
lcl|CP000514.1_cds_ABM19788.1_2680	567	114.229	56	101.77
lcl|CP000514.1_cds_ABM19789.1_2681	726	234.662	389	344.123
lcl|CP000514.1_cds_ABM19790.1_2682	1536	1028.28	666	134.453
lcl|CP000514.1_cds_ABM19791.1_2683	309	37.4444	24	133.055
lcl|CP000514.1_cds_ABM19792.1_2684	471	63.3993	64	209.557
lcl|CP000514.1_cds_ABM19793.1_2685	885	382.262	253	137.393
lcl|CP000514.1_cds_ABM19794.1_2686	270	39.1304	8	42.4407
lcl|CP000514.1_cds_ABM19795.1_2687	1362	854.266	556	135.11
lcl|CP000514.1_cds_ABM19796.1_2688	525	89.2415	35	81.4157
lcl|CP000514.1_cds_ABM19797.1_2689	825	324.337	177	113.288
lcl|CP000514.1_cds_ABM19798.1_2690	3711	3222.61	1723	110.99
lcl|CP000514.1_cds_ABM19799.1_2691	1482	975.834	458	97.4308
lcl|CP000514.1_cds_ABM19800.1_2692	603	138.433	62	92.9732
lcl|CP000514.1_cds_ABM19801.1_2693	477	65.992	39	122.682
lcl|CP000514.1_cds_ABM19802.1_2694	732	239.553	223	193.246
lcl|CP000514.1_cds_ABM19803.1_2695	1044	536.835	520	201.08
lcl|CP000514.1_cds_ABM19804.1_2696	288	38.4	102	551.411
lcl|CP000514.1_cds_ABM19805.1_2697	1458	956.647	606	131.501
lcl|CP000514.1_cds_ABM19806.1_2698	1452	946.187	618	135.587
lcl|CP000514.1_cds_ABM19807.1_2699	1368	857.784	647	156.579
lcl|CP000514.1_cds_ABM19808.1_2700	471	63.3993	225	736.724
lcl|CP000514.1_cds_ABM19809.1_2701	915	411.694	400	201.693
lcl|CP000514.1_cds_ABM19810.1_2702	1659	1156.06	709	127.313
lcl|CP000514.1_cds_ABM19811.1_2703	1017	512.217	330	133.742
lcl|CP000514.1_cds_ABM19812.1_2704	735	242.17	316	270.877
lcl|CP000514.1_cds_ABM19813.1_2705	1347	840.255	865	213.704
lcl|CP000514.1_cds_ABM19814.1_2706	987	482.443	577	248.277
lcl|CP000514.1_cds_ABM19815.1_2707	474	64.8369	27	86.4466
lcl|CP000514.1_cds_ABM19816.1_2708	846	344.401	196	118.14
lcl|CP000514.1_cds_ABM19817.1_2709	1545	1031.51	537	108.07
lcl|CP000514.1_cds_ABM19818.1_2710	549	102.851	82	165.505
lcl|CP000514.1_cds_ABM19819.1_2711	2595	2101.95	1236	122.068
lcl|CP000514.1_cds_ABM19820.1_2712	576	119.802	59	102.234
lcl|CP000514.1_cds_ABM19821.1_2713	1014	509.214	357	145.537
