target_id	length	eff_length	est_counts	tpm	sid	run
lcl|CP000514.1_cds_ABM19488.1_2380	1899	1749.91	1843.0	148.417	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19489.1_2381	471	312.83	399.0	179.737	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19490.1_2382	351	195.028	337.0	243.504	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19491.1_2383	651	485.962	726.0	210.528	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19492.1_2384	1257	1097.38	1274.0	163.601	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19493.1_2385	1047	888.086	1121.0	177.879	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19494.1_2386	999	841.64	841.0	140.813	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19495.1_2387	1452	1289.51	1495.0	163.377	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19496.1_2388	582	433.144	621.0	202.038	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19497.1_2389	1293	1131.55	1392.0	173.356	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19498.1_2390	1836	1677.23	2129.0	178.878	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19499.1_2391	411	258.807	447.0	243.391	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19500.1_2392	1092	932.014	1072.0	162.086	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19501.1_2393	351	195.116	454.0	327.897	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19502.1_2394	249	100.0	344.0	484.766	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19503.1_2395	900	744.554	1109.0	209.899	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19504.1_2396	855	696.49	905.0	183.108	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19505.1_2397	1587	1421.17	1698.0	168.371	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19506.1_2398	516	363.841	433.0	167.707	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19507.1_2399	840	683.827	846.0	174.341	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19508.1_2400	789	637.812	731.0	161.51	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19509.1_2401	798	637.28	709.0	156.78	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19510.1_2402	819	659.515	785.0	167.733	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19511.1_2403	258	109.0	226.0	292.184	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19512.1_2404	897	740.15	823.0	156.695	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19513.1_2405	1932	1764.71	2010.0	160.508	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19514.1_2406	687	525.774	661.0	177.164	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19515.1_2407	483	326.035	578.0	249.826	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19516.1_2408	990	833.167	1061.0	179.456	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19517.1_2409	1218	1052.24	1098.0	147.05	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19518.1_2410	2739	2595.52	3063.0	166.302	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19519.1_2411	957	810.001	1003.0	174.498	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19520.1_2412	450	292.977	446.0	214.524	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19521.1_2413	915	760.525	1040.0	192.706	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19522.1_2414	1158	1004.13	1248.0	175.146	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19523.1_2415	1236	1071.94	1294.0	170.113	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19524.1_2416	840	686.188	897.0	184.214	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19525.1_2417	978	819.847	840.0	144.385	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19526.1_2418	1446	1280.98	1451.0	159.625	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19527.1_2419	1092	929.8	1160.0	175.81	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19528.1_2420	1200	1040.52	1168.0	158.186	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19529.1_2421	1341	1182.43	1272.0	151.596	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19530.1_2422	1086	922.689	926.0	141.426	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19531.1_2423	1398	1231.7	1356.0	155.142	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19532.1_2424	1485	1325.62	1449.0	154.037	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19533.1_2425	1743	1589.07	1648.0	146.146	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19534.1_2426	258	109.0	263.0	340.019	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19535.1_2427	960	813.894	861.0	149.077	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19536.1_2428	453	298.895	413.0	194.718	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19537.1_2429	864	713.942	973.0	192.054	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19538.1_2430	1854	1700.54	1869.0	154.881	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19539.1_2431	372	216.794	288.0	187.206	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19540.1_2432	591	437.489	521.0	167.821	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19541.1_2433	426	272.946	370.0	191.029	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19542.1_2434	630	473.059	594.0	176.948	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19543.1_2435	756	607.55	689.0	159.813	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19544.1_2436	1233	1079.49	1046.0	136.549	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19545.1_2437	603	452.48	504.0	156.966	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19546.1_2438	393	242.11	443.0	257.849	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19547.1_2439	603	455.995	537.0	165.954	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19548.1_2440	792	640.347	762.0	167.693	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19549.1_2441	1581	1432.68	1588.0	156.198	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19550.1_2442	483	331.506	438.0	186.19	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19551.1_2443	831	673.106	747.0	156.391	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19552.1_2444	1551	1409.57	1507.0	150.661	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19553.1_2445	1203	1060.5	1056.0	140.323	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19554.1_2446	183	36.0583	85.0	332.191	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19555.1_2447	537	386.482	507.0	184.864	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19556.1_2448	588	436.298	644.0	208.007	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19557.1_2449	549	400.223	510.0	179.574	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19558.1_2450	312	160.324	281.0	246.991	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19559.1_2451	3906	3764.86	4035.0	151.032	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19560.1_2452	1509	1370.66	1523.0	156.583	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19561.1_2453	414	258.385	438.0	238.88	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19562.1_2454	2448	2293.9	2334.0	143.384	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19563.1_2455	264	115.0	240.0	294.095	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19564.1_2456	1209	1044.31	1296.0	174.883	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19565.1_2457	2151	1992.57	2300.0	162.663	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19566.1_2458	2166	2025.41	2158.0	150.145	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19567.1_2459	783	635.37	710.0	157.473	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19568.1_2460	1056	902.068	1144.0	178.715	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19569.1_2461	1329	1164.47	1298.0	157.08	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19570.1_2462	717	563.497	665.0	166.305	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19571.1_2463	666	511.133	645.0	177.828	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19572.1_2464	753	601.804	761.0	178.198	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19573.1_2465	234	85.0011	161.0	266.917	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19574.1_2466	771	620.983	782.0	177.46	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19575.1_2467	201	52.2911	241.0	649.477	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19576.1_2468	927	771.042	1007.0	184.046	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19577.1_2469	2748	2583.77	2785.0	151.896	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19578.1_2470	927	767.356	959.0	176.115	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19579.1_2471	930	779.127	882.0	159.527	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19580.1_2472	1032	870.462	1075.0	174.034	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19581.1_2473	666	511.543	590.0	162.534	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19582.1_2474	1986	1832.15	2069.0	159.138	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19583.1_2475	300	151.0	352.0	328.504	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19584.1_2476	2844	2688.48	2840.0	148.862	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19585.1_2477	573	423.135	637.0	212.146	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19586.1_2478	1263	1107.21	1325.0	168.64	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19587.1_2479	600	449.369	595.0	186.59	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19588.1_2480	789	632.057	826.0	184.161	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19589.1_2481	708	549.361	718.0	184.179	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19590.1_2482	534	378.337	548.0	204.116	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19591.1_2483	1044	889.409	1075.0	170.326	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19592.1_2484	1845	1702.03	1903.0	157.56	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19593.1_2485	612	459.554	640.0	196.254	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19594.1_2486	1428	1266.55	1252.0	139.301	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19595.1_2487	2943	2784.21	3008.0	152.247	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19596.1_2488	783	630.773	870.0	194.366	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19597.1_2489	261	112.0	253.0	318.329	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19598.1_2490	267	118.0	186.0	222.129	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19599.1_2491	648	486.984	641.0	185.489	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19600.1_2492	1617	1465.42	1581.0	152.036	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19601.1_2493	657	498.467	669.0	189.132	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19602.1_2494	624	471.983	587.0	175.261	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19603.1_2495	384	231.252	381.0	232.174	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19604.1_2496	2169	2023.4	1999.0	139.222	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19605.1_2497	729	574.039	685.0	168.16	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19606.1_2498	1647	1486.4	1725.0	163.542	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19607.1_2499	2565	2410.27	2611.0	152.656	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19608.1_2500	246	97.0001	288.0	418.403	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19609.1_2501	684	536.549	702.0	184.375	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19610.1_2502	1179	1021.49	1291.0	178.1	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19611.1_2503	792	634.604	786.0	174.54	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19612.1_2504	438	287.343	383.0	187.833	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19613.1_2505	1026	869.367	1015.0	164.527	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19614.1_2506	498	348.802	526.0	212.511	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19615.1_2507	2319	2198.98	2422.0	155.213	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19616.1_2508	1350	1196.67	1451.0	170.871	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19617.1_2509	1185	1024.55	1220.0	167.804	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19618.1_2510	846	689.319	742.0	151.69	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19619.1_2511	771	615.792	831.0	190.17	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19620.1_2512	591	441.199	683.0	218.153	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19621.1_2513	729	571.303	837.0	206.459	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19622.1_2514	921	762.788	1008.0	186.222	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19623.1_2515	753	607.303	883.0	204.894	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19624.1_2516	771	619.69	742.0	168.734	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19625.1_2517	2646	2486.98	2792.0	158.204	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19626.1_2518	1203	1052.98	1245.0	166.619	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19627.1_2519	342	187.523	317.0	238.22	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19628.1_2520	1029	873.239	1146.0	184.938	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19629.1_2521	1131	969.303	1127.0	163.847	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19630.1_2522	219	70.019	248.0	499.126	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19631.1_2523	540	380.859	635.0	234.955	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19632.1_2524	375	221.719	348.0	221.182	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19633.1_2525	1404	1246.52	1537.0	173.759	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19634.1_2526	870	716.172	981.0	193.03	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19635.1_2527	441	287.115	522.0	256.206	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19636.1_2528	273	124.0	346.0	393.214	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19637.1_2529	258	109.0	294.0	380.098	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19638.1_2530	4836	4713.05	4989.98	149.201	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19639.1_2531	786	642.187	252.0	55.2985	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19640.1_2532	2064	1887.37	714.024	53.3127	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19641.1_2533	1737	1576.56	615.333	55.0016	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19642.1_2534	1224	1076.68	429.333	56.193	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19643.1_2535	801	640.603	291.333	64.0878	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19644.1_2536	1455	1304.25	511.0	55.2122	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19645.1_2537	4698	4559.91	0.00927149	0.000286528	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19646.1_2538	786	642.187	252.0	55.2985	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19647.1_2539	2064	1887.37	714.024	53.3127	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19648.1_2540	1737	1576.56	615.333	55.0016	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19649.1_2541	1224	1076.68	429.333	56.193	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19650.1_2542	801	640.603	291.333	64.0878	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19651.1_2543	1455	1304.25	511.0	55.2122	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19652.1_2544	4698	4559.91	0.00927149	0.000286528	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19653.1_2545	786	642.187	252.0	55.2985	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19654.1_2546	2064	1887.37	714.024	53.3127	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19655.1_2547	1737	1576.56	615.333	55.0016	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19656.1_2548	1224	1076.68	429.333	56.193	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19657.1_2549	801	640.603	291.333	64.0878	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19658.1_2550	1455	1304.25	511.0	55.2122	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19659.1_2551	1320	1154.74	1347.0	164.384	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19660.1_2552	483	327.574	599.0	257.687	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19661.1_2553	972	804.86	1132.0	198.198	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19662.1_2554	1014	859.89	1230.0	201.575	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19663.1_2555	1212	1063.02	1394.0	184.797	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19664.1_2556	405	254.734	498.0	275.497	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19665.1_2557	1974	1828.69	2068.0	159.362	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19666.1_2558	435	282.084	523.0	261.275	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19667.1_2559	1485	1343.21	1618.0	169.749	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19668.1_2560	3564	3491.5	3660.0	147.721	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19669.1_2561	1020	873.461	1084.0	174.888	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19670.1_2562	1197	1048.89	1111.0	149.265	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19671.1_2563	1101	948.655	925.0	137.407	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19672.1_2564	348	197.371	293.0	209.199	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19673.1_2565	240	91.0003	267.0	413.469	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19674.1_2566	1494	1340.73	1524.0	160.183	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19675.1_2567	2004	1833.12	2266.0	174.199	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19676.1_2568	3261	3117.75	3330.0	150.514	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19677.1_2569	1449	1301.84	1523.0	164.861	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19678.1_2570	243	94.0001	207.0	310.325	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19679.1_2571	231	82.002	188.0	323.078	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19680.1_2572	945	805.442	967.0	169.187	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19681.1_2573	1029	882.135	1145.0	182.913	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19682.1_2574	951	802.344	907.0	159.302	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19683.1_2575	369	216.558	388.0	252.483	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19684.1_2576	1263	1130.28	1337.0	166.694	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19685.1_2577	1422	1284.45	1460.0	160.181	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19686.1_2578	1962	1831.32	1982.0	152.515	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19687.1_2579	561	411.736	511.0	174.895	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19688.1_2580	948	804.21	841.0	147.367	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19689.1_2581	1167	1023.41	1060.0	145.959	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19690.1_2582	1188	1062.44	1153.0	152.933	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19691.1_2583	852	723.166	1038.0	202.271	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19692.1_2584	987	850.575	975.0	161.535	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19693.1_2585	1077	938.307	1158.0	173.915	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19694.1_2586	1407	1271.12	1481.0	164.189	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19695.1_2587	1512	1369.33	1429.0	147.061	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19696.1_2588	1767	1600.77	1705.0	150.097	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19697.1_2589	600	447.091	554.0	174.618	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19698.1_2590	1413	1254.6	1389.0	156.016	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19699.1_2591	915	760.367	932.0	172.73	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19700.1_2592	963	817.804	919.0	158.358	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19701.1_2593	975	855.374	1076.0	177.268	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19702.1_2594	3558	3416.69	3695.0	152.399	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19703.1_2595	561	405.306	475.0	165.153	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19704.1_2596	897	743.523	801.0	151.814	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19705.1_2597	888	727.177	788.0	152.707	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19706.1_2598	1083	932.794	998.0	150.771	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19707.1_2599	870	717.965	788.0	154.667	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19708.1_2600	708	549.982	577.0	147.843	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19709.1_2601	795	632.045	720.0	160.531	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19710.1_2602	1041	885.366	1016.0	161.713	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19711.1_2603	777	623.549	898.0	202.946	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19712.1_2604	1491	1340.56	1590.0	167.142	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19713.1_2605	693	536.54	670.0	175.973	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19714.1_2606	2202	2048.3	2112.0	145.303	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19715.1_2607	510	352.115	427.0	170.89	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19716.1_2608	591	434.246	511.0	165.828	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19717.1_2609	1086	931.836	1067.0	161.361	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19718.1_2610	1074	919.141	1046.0	160.37	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19719.1_2611	585	433.713	651.0	211.521	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19720.1_2612	435	280.208	388.0	195.131	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19721.1_2613	450	298.58	423.0	199.643	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19722.1_2614	1197	1038.04	1270.0	172.411	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19723.1_2615	1740	1596.62	1733.0	152.957	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19724.1_2616	1476	1333.8	1616.0	170.736	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19725.1_2617	1491	1357.56	1673.0	173.664	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19726.1_2618	768	608.554	835.0	193.358	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19727.1_2619	1362	1196.77	1349.0	158.846	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19728.1_2620	549	396.463	598.0	212.556	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19729.1_2621	456	309.446	471.0	214.491	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19730.1_2622	327	178.616	341.0	269.035	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19731.1_2623	642	484.91	794.0	230.746	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19732.1_2624	702	544.242	794.0	205.59	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19733.1_2625	732	586.398	836.0	200.904	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19734.1_2626	600	446.196	566.438	178.896	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19735.1_2627	1542	1378.37	1889.41	193.168	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19736.1_2628	756	598.428	766.805	180.571	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19737.1_2629	972	817.185	997.0	171.929	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19738.1_2630	300	151.0	266.0	248.244	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19739.1_2631	246	97.0001	284.0	412.592	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19740.1_2632	606	452.805	655.0	203.847	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19741.1_2633	261	112.0	320.0	402.63	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19742.1_2634	252	103.0	251.0	343.408	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19743.1_2635	342	191.333	354.0	260.728	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19744.1_2636	207	58.1281	251.0	608.502	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19745.1_2637	324	173.077	241.0	196.224	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19746.1_2638	300	151.0	248.0	231.446	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19747.1_2639	303	150.888	254.0	237.221	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19748.1_2640	171	27.2129	184.0	952.833	Sample_77306	Run_1768
lcl|CP000514.1_cds_ABM19749.1_2641	174	29.2345	244.0	1176.17	Sample_77306	Run_1768
